Time_sec,Y_S,phase
4281.05,0.00328116,
4281.32,0.00328087,
4281.56,0.00328048,
4281.81,0.00328044,
4282.06,0.00328167,
4282.31,0.00328072,
4282.57,0.00328081,
4282.83,0.0032814,
4283.09,0.00328113,
4283.34,0.00328197,
4283.6,0.00328166,
4283.87,0.00328139,
4284.13,0.00328175,
4284.38,0.00328153,
4284.62,0.00328163,
4284.86,0.0032817,
4285.11,0.00328206,
4285.36,0.003282,
4285.6,0.00328127,
4285.85,0.0032819,
4286.09,0.00328184,
4286.34,0.00328256,
4286.59,0.00328264,
4286.84,0.00328198,
4287.09,0.00328348,
4287.35,0.00328321,
4287.59,0.00328299,
4287.84,0.0032833,
4288.1,0.00328237,
4288.36,0.00328241,
4288.63,0.00328302,
4288.89,0.00328284,
4289.14,0.00328293,
4289.4,0.00328241,
4289.64,0.00328305,
4289.91,0.00328263,
4290.18,0.00328402,
4290.45,0.00328309,
4290.71,0.00328286,
4290.96,0.00328112,
4291.23,0.00327999,
4291.51,0.00328021,
4291.79,0.00327897,
4292.06,0.00327966,
4292.31,0.00327905,
4292.56,0.00327833,
4292.81,0.00327877,
4293.06,0.00327788,
4293.31,0.00327704,
4293.58,0.00327639,
4293.82,0.00327782,
4294.09,0.00327703,
4294.36,0.00327732,
4294.61,0.00327858,
4294.88,0.00327753,
4295.14,0.00327802,
4295.41,0.00327761,
4295.68,0.00327779,
4295.92,0.00327756,
4296.16,0.0032765,
4296.42,0.00327705,
4296.66,0.00327695,
4296.91,0.00327677,
4297.16,0.00327672,
4297.43,0.00327668,
4297.69,0.00327695,
4297.94,0.00327683,
4298.19,0.00327717,
4298.44,0.00327699,
4298.7,0.00327747,
4298.94,0.00327724,
4299.2,0.00327686,
4299.47,0.00327633,
4299.73,0.00327647,
4299.98,0.00327714,
4300.24,0.00327707,
4300.52,0.00328227,
4300.76,0.00328273,
4301.01,0.00328405,
4301.26,0.00328481,
4301.51,0.00328608,
4301.77,0.00328964,
4302.03,0.00329094,
4302.28,0.00329158,
4302.52,0.00329365,
4302.79,0.00329375,
4303.06,0.00329482,
4303.34,0.00329441,
4303.61,0.00329497,
4303.88,0.0032955,
4304.15,0.00329631,
4304.41,0.00329753,
4304.68,0.00329929,
4304.96,0.00330067,
4305.24,0.00330237,
4305.51,0.00330514,
4305.77,0.00330476,
4306.01,0.00330586,
4306.26,0.00330742,
4306.51,0.00330747,
4306.79,0.003307,
4307.03,0.00330823,
4307.29,0.00330757,
4307.55,0.00330916,
4307.81,0.00331031,
4308.07,0.00331075,
4308.31,0.00331084,
4308.56,0.00331114,
4308.83,0.00331178,
4309.09,0.00331154,
4309.36,0.00331197,
4309.61,0.00331198,
4309.86,0.00331273,
4310.13,0.00331299,
4310.38,0.0033128,
4310.65,0.00331379,
4310.93,0.00331396,
4311.2,0.00331432,
4311.46,0.0033152,
4311.73,0.0033141,
4311.98,0.00331518,
4312.24,0.00331466,
4312.51,0.00331572,
4312.77,0.00331543,
4313.01,0.00331561,
4313.29,0.00331599,
4313.56,0.00331646,
4313.84,0.00331615,
4314.11,0.00331653,
4314.38,0.00331779,
4314.64,0.00331777,
4314.89,0.00331704,
4315.16,0.00331774,
4315.41,0.00331797,
4315.66,0.00331834,
4315.93,0.00331847,
4316.19,0.00331866,
4316.43,0.00331752,
4316.68,0.00331817,
4316.92,0.00331887,
4317.16,0.00331881,
4317.41,0.00331776,
4317.66,0.00331824,
4317.91,0.003318,
4318.17,0.00331725,
4318.43,0.00331794,
4318.68,0.00331776,
4318.94,0.00331834,
4319.22,0.00331788,
4319.46,0.00331805,
4319.71,0.00331885,
4319.97,0.00331905,
4320.21,0.0033185,
4320.48,0.0033187,
4320.76,0.00331874,
4321.02,0.0033188,
4321.26,0.00331902,
4321.55,0.0033185,
4321.82,0.00331763,
4322.07,0.00331722,
4322.34,0.00331793,
4322.59,0.00331744,
4322.85,0.0033173,
4323.09,0.00331748,
4323.34,0.00331799,
4323.6,0.00331744,
4323.85,0.00331788,
4324.1,0.00331899,
4324.36,0.00331752,
4324.62,0.00331907,
4324.9,0.00331851,
4325.15,0.00331823,
4325.42,0.00331932,
4325.68,0.00331855,
4325.95,0.00331872,
4326.23,0.00331956,
4326.51,0.00331863,
4326.78,0.00331828,
4327.06,0.00332064,
4327.31,0.00332115,
4327.58,0.00332135,
4327.86,0.00332144,
4328.12,0.00332209,
4328.37,0.00332211,
4328.64,0.00332186,
4328.88,0.00332101,
4329.13,0.00332006,
4329.41,0.00331947,
4329.68,0.00331837,
4329.93,0.00331851,
4330.18,0.003318,
4330.43,0.00331692,
4330.69,0.00331633,
4330.96,0.00331604,
4331.21,0.00331574,
4331.45,0.00331579,
4331.72,0.00331601,
4331.98,0.00331602,
4332.25,0.00331429,
4332.52,0.00331514,
4332.8,0.00331456,
4333.06,0.00331306,
4333.31,0.00331333,
4333.58,0.00331153,
4333.84,0.00331037,
4334.09,0.00331047,
4334.34,0.00331013,
4334.58,0.00331006,
4334.84,0.00330961,
4335.09,0.00330929,
4335.33,0.00330899,
4335.58,0.0033084,
4335.82,0.00330902,
4336.09,0.00330748,
4336.36,0.00330686,
4336.63,0.00330629,
4336.9,0.00330632,
4337.15,0.00330576,
4337.41,0.00330835,
4337.65,0.00331624,
4337.91,0.00332242,
4338.15,0.0033319,
4338.39,0.00333513,
4338.65,0.00333811,
4338.91,0.00334046,
4339.16,0.00334145,
4339.41,0.0033444,
4339.69,0.00334631,
4339.93,0.00334826,
4340.2,0.00334884,
4340.48,0.00334921,
4340.74,0.00335012,
4340.99,0.00335106,
4341.26,0.00335118,
4341.52,0.0033505,
4341.78,0.00335131,
4342.06,0.00335201,
4342.34,0.00335179,
4342.59,0.00335231,
4342.85,0.00335246,
4343.1,0.00335286,
4343.34,0.00335299,
4343.61,0.00335237,
4343.89,0.00335352,
4344.16,0.00335332,
4344.43,0.00335271,
4344.71,0.00335332,
4344.98,0.00335253,
4345.24,0.00335321,
4345.51,0.00335338,
4345.77,0.00335238,
4346.05,0.00335275,
4346.31,0.00335162,
4346.58,0.00335251,
4346.84,0.00335252,
4347.1,0.00335247,
4347.37,0.00335141,
4347.64,0.00335107,
4347.91,0.00335092,
4348.18,0.00335056,
4348.43,0.00335047,
4348.69,0.00335087,
4348.96,0.00335828,
4349.21,0.00336389,
4349.46,0.0033693,
4349.74,0.00336956,
4350,0.00337104,
4350.26,0.00337228,
4350.51,0.00337472,
4350.76,0.00337782,
4351.01,0.0033792,
4351.26,0.00338205,
4351.54,0.00338243,
4351.81,0.00338386,
4352.07,0.00338732,
4352.32,0.00339023,
4352.59,0.00339204,
4352.84,0.00339233,
4353.1,0.00339381,
4353.34,0.00339466,
4353.59,0.00339538,
4353.84,0.00339555,
4354.08,0.00339489,
4354.35,0.00339564,
4354.61,0.00339542,
4354.87,0.00339558,
4355.13,0.00339568,
4355.38,0.00339703,
4355.64,0.00339695,
4355.88,0.00339614,
4356.13,0.00339637,
4356.37,0.00339608,
4356.63,0.00339611,
4356.88,0.0033979,
4357.14,0.00339623,
4357.4,0.00339615,
4357.66,0.00339595,
4357.91,0.00339501,
4358.16,0.00339396,
4358.41,0.00339417,
4358.66,0.00339351,
4358.91,0.00339292,
4359.16,0.00339327,
4359.44,0.00339399,
4359.71,0.00339341,
4359.96,0.00339269,
4360.21,0.00339362,
4360.45,0.00339422,
4360.7,0.00339332,
4360.97,0.00339265,
4361.22,0.0033935,
4361.49,0.00339298,
4361.74,0.00339214,
4361.98,0.00339088,
4362.24,0.00339142,
4362.52,0.00339045,
4362.79,0.00339107,
4363.07,0.00339081,
4363.32,0.00339093,
4363.57,0.00339198,
4363.83,0.00339109,
4364.07,0.00339069,
4364.33,0.00339122,
4364.59,0.00339201,
4364.86,0.00339179,
4365.14,0.00339129,
4365.39,0.00339263,
4365.66,0.00339346,
4365.9,0.00339236,
4366.16,0.00339204,
4366.43,0.00339178,
4366.69,0.00339171,
4366.96,0.00339179,
4367.23,0.00339245,
4367.49,0.00339173,
4367.74,0.00339098,
4367.99,0.00339133,
4368.24,0.00339121,
4368.52,0.00339101,
4368.79,0.00339022,
4369.03,0.0033909,
4369.27,0.00339057,
4369.54,0.00339064,
4369.81,0.00339139,
4370.08,0.00339056,
4370.31,0.00339074,
4370.56,0.00339025,
4370.81,0.00339087,
4371.06,0.00339054,
4371.31,0.0033908,
4371.56,0.0033903,
4371.81,0.00339049,
4372.06,0.00339019,
4372.32,0.0033906,
4372.59,0.00339041,
4372.84,0.00339005,
4373.12,0.00339025,
4373.37,0.00339122,
4373.65,0.00339125,
4373.92,0.00339204,
4374.18,0.00339148,
4374.43,0.00339173,
4374.7,0.00339173,
4374.94,0.00339141,
4375.19,0.00339175,
4375.45,0.00339163,
4375.71,0.00339181,
4375.96,0.00339114,
4376.23,0.00339115,
4376.51,0.00339153,
4376.77,0.00339233,
4377.02,0.00339097,
4377.29,0.00339157,
4377.56,0.00339169,
4377.83,0.0033899,
4378.09,0.00339254,
4378.36,0.00339153,
4378.63,0.00339251,
4378.89,0.00339097,
4379.16,0.00339199,
4379.43,0.00339107,
4379.69,0.00339121,
4379.96,0.00339135,
4380.22,0.00339097,
4380.49,0.00339148,
4380.76,0.00339094,
4381.03,0.00339188,
4381.3,0.00339068,
4381.56,0.0033909,
4381.82,0.00339128,
4382.09,0.00339091,
4382.35,0.00339233,
4382.61,0.00339313,
4382.87,0.00339331,
4383.13,0.00340055,
4383.41,0.00340333,
4383.66,0.00340541,
4383.94,0.00340652,
4384.21,0.00340888,
4384.48,0.00341072,
4384.74,0.00341256,
4385.02,0.00341422,
4385.29,0.00341386,
4385.56,0.00341417,
4385.83,0.00341438,
4386.1,0.003414,
4386.36,0.00341454,
4386.63,0.00341484,
4386.89,0.00341789,
4387.16,0.00341851,
4387.44,0.00341988,
4387.71,0.00342016,
4387.98,0.00342166,
4388.25,0.00342269,
4388.51,0.00342307,
4388.76,0.00342435,
4389.01,0.00342443,
4389.27,0.00342503,
4389.55,0.00342523,
4389.82,0.00342563,
4390.09,0.00342574,
4390.38,0.00342603,
4390.64,0.00342565,
4390.91,0.00342768,
4391.17,0.00342851,
4391.45,0.00343057,
4391.71,0.00343126,
4391.98,0.00343266,
4392.24,0.00343273,
4392.52,0.00343423,
4392.79,0.00343524,
4393.07,0.00343544,
4393.34,0.00343669,
4393.58,0.00343456,
4393.84,0.0034353,
4394.11,0.00343514,
4394.37,0.0034367,
4394.62,0.00343611,
4394.89,0.00343647,
4395.16,0.00343786,
4395.43,0.00343878,
4395.69,0.00343892,
4395.94,0.00343827,
4396.21,0.00343834,
4396.48,0.00343705,
4396.74,0.00343602,
4397.02,0.00343729,
4397.29,0.00343678,
4397.56,0.00343778,
4397.82,0.00343681,
4398.09,0.00343769,
4398.35,0.00343789,
4398.61,0.00343742,
4398.88,0.00343696,
4399.15,0.0034374,
4399.42,0.00343831,
4399.69,0.00343786,
4399.95,0.00343853,
4400.23,0.00343814,
4400.49,0.00343975,
4400.76,0.00343907,
4401.01,0.00343835,
4401.29,0.0034389,
4401.56,0.00343831,
4401.83,0.00343907,
4402.09,0.00343793,
4402.33,0.00343805,
4402.59,0.00343862,
4402.86,0.00343691,
4403.14,0.00343787,
4403.41,0.00343694,
4403.67,0.00343754,
4403.93,0.00343692,
4404.19,0.0034362,
4404.46,0.00343565,
4404.73,0.00343498,
4405,0.00343526,
4405.27,0.00343461,
4405.53,0.00343443,
4405.79,0.00343485,
4406.06,0.00343467,
4406.33,0.00343519,
4406.59,0.00343477,
4406.86,0.003434,
4407.13,0.00343329,
4407.41,0.00343414,
4407.69,0.00343484,
4407.96,0.00343435,
4408.23,0.00343353,
4408.49,0.00343409,
4408.74,0.00343296,
4409.02,0.00343217,
4409.29,0.00343188,
4409.55,0.0034314,
4409.83,0.00343109,
4410.1,0.00343054,
4410.37,0.00343103,
4410.64,0.00343059,
4410.91,0.00343226,
4411.18,0.00343139,
4411.44,0.0034316,
4411.71,0.00343159,
4411.96,0.00343117,
4412.22,0.00343159,
4412.48,0.00343213,
4412.74,0.00343228,
4413.01,0.00343371,
4413.29,0.00343317,
4413.56,0.00343364,
4413.83,0.0034328,
4414.09,0.00343406,
4414.36,0.00343283,
4414.63,0.0034339,
4414.91,0.00343343,
4415.18,0.00343423,
4415.44,0.0034341,
4415.72,0.00343379,
4415.99,0.00343477,
4416.26,0.00343372,
4416.52,0.00343442,
4416.78,0.0034344,
4417.04,0.00343498,
4417.31,0.00343434,
4417.57,0.00343586,
4417.83,0.00343557,
4418.09,0.00343559,
4418.34,0.00343649,
4418.58,0.0034348,
4418.84,0.00343522,
4419.11,0.00343449,
4419.36,0.00343397,
4419.63,0.00343422,
4419.89,0.00343448,
4420.15,0.0034321,
4420.43,0.00343358,
4420.69,0.0034321,
4420.96,0.0034317,
4421.23,0.00343247,
4421.51,0.00343234,
4421.76,0.0034326,
4422.04,0.0034322,
4422.31,0.0034321,
4422.57,0.00343228,
4422.85,0.00343254,
4423.12,0.00343045,
4423.4,0.00343096,
4423.68,0.00343145,
4423.94,0.00343093,
4424.2,0.00343142,
4424.47,0.00343152,
4424.74,0.0034306,
4425.01,0.00342995,
4425.31,0.00342997,
4425.57,0.00342956,
4425.85,0.00342945,
4426.11,0.00342939,
4426.39,0.00342879,
4426.65,0.00342872,
4426.93,0.00342857,
4427.19,0.00342833,
4427.48,0.00342826,
4427.74,0.00342808,
4428.01,0.0034283,
4428.28,0.00342803,
4428.55,0.00342868,
4428.81,0.00342842,
4429.08,0.00342892,
4429.34,0.003428,
4429.61,0.00342851,
4429.87,0.00342826,
4430.16,0.00342736,
4430.43,0.00342793,
4430.7,0.00342835,
4430.96,0.00342778,
4431.22,0.00342788,
4431.5,0.00342842,
4431.77,0.00342834,
4432.03,0.00342876,
4432.31,0.0034278,
4432.58,0.00342802,
4432.84,0.00342774,
4433.11,0.00342828,
4433.38,0.00342783,
4433.65,0.00342783,
4433.91,0.0034275,
4434.19,0.00342819,
4434.47,0.00342766,
4434.74,0.00342669,
4435.02,0.00342867,
4435.29,0.00342832,
4435.55,0.00342643,
4435.81,0.00342684,
4436.06,0.00342717,
4436.32,0.00342621,
4436.59,0.003427,
4436.86,0.00342718,
4437.13,0.0034268,
4437.41,0.00342713,
4437.66,0.00342663,
4437.94,0.00342711,
4438.21,0.00342759,
4438.49,0.00342671,
4438.74,0.00342756,
4439.02,0.00342755,
4439.31,0.00342825,
4439.58,0.00342818,
4439.84,0.00342827,
4440.11,0.00342861,
4440.37,0.00342894,
4440.65,0.00342855,
4440.89,0.00342953,
4441.15,0.00342873,
4441.43,0.00342837,
4441.69,0.00342726,
4441.96,0.0034278,
4442.23,0.00342716,
4442.49,0.00342702,
4442.76,0.00342963,
4443.01,0.0034294,
4443.29,0.00343059,
4443.55,0.00342996,
4443.82,0.00343086,
4444.09,0.00343046,
4444.36,0.0034308,
4444.66,0.00343092,
4444.94,0.00343091,
4445.2,0.00343087,
4445.48,0.00343231,
4445.74,0.00343204,
4446.02,0.00343424,
4446.29,0.0034378,
4446.56,0.00343928,
4446.81,0.00343944,
4447.08,0.00344108,
4447.32,0.0034427,
4447.61,0.00344204,
4447.87,0.00344503,
4448.14,0.003445,
4448.39,0.00344528,
4448.65,0.00344622,
4448.91,0.0034457,
4449.16,0.00344795,
4449.43,0.00344801,
4449.69,0.00344777,
4449.94,0.00345018,
4450.2,0.00345009,
4450.48,0.00345105,
4450.76,0.00345173,
4451.03,0.00345253,
4451.29,0.00345309,
4451.56,0.0034535,
4451.84,0.003455,
4452.11,0.00345451,
4452.38,0.00345514,
4452.66,0.00345709,
4452.93,0.00345723,
4453.19,0.00345837,
4453.48,0.00345949,
4453.74,0.00346034,
4454.01,0.00346049,
4454.28,0.00346259,
4454.54,0.00346087,
4454.81,0.00346114,
4455.08,0.00346084,
4455.34,0.00346099,
4455.61,0.00346186,
4455.88,0.0034627,
4456.13,0.0034611,
4456.39,0.00346308,
4456.66,0.00346279,
4456.92,0.00346433,
4457.19,0.0034667,
4457.48,0.00346708,
4457.74,0.00346845,
4458.01,0.00346924,
4458.28,0.00346949,
4458.56,0.00346963,
4458.82,0.00347085,
4459.09,0.00347014,
4459.36,0.00347091,
4459.63,0.00347173,
4459.91,0.00347217,
4460.18,0.00347273,
4460.45,0.00347286,
4460.71,0.00347243,
4460.97,0.00347346,
4461.22,0.00347368,
4461.49,0.00347332,
4461.76,0.00347319,
4462.03,0.00347246,
4462.29,0.00347291,
4462.56,0.00347324,
4462.83,0.00347405,
4463.11,0.0034735,
4463.39,0.00347345,
4463.65,0.00347314,
4463.91,0.00347366,
4464.19,0.00347367,
4464.46,0.00347311,
4464.72,0.00347336,
4464.98,0.00347364,
4465.26,0.00347468,
4465.51,0.00347505,
4465.79,0.00347531,
4466.06,0.00347664,
4466.33,0.00347598,
4466.59,0.00347612,
4466.85,0.00347642,
4467.13,0.00347717,
4467.39,0.00347673,
4467.68,0.00347645,
4467.94,0.00347698,
4468.21,0.00347691,
4468.48,0.00347616,
4468.74,0.0034774,
4469.01,0.00347775,
4469.29,0.0034779,
4469.56,0.00347907,
4469.84,0.00347769,
4470.11,0.00347823,
4470.37,0.00347733,
4470.64,0.00347823,
4470.91,0.00347771,
4471.17,0.00347833,
4471.44,0.00347805,
4471.71,0.00347818,
4471.97,0.00347798,
4472.26,0.00347842,
4472.53,0.00347769,
4472.79,0.00347901,
4473.06,0.00347755,
4473.32,0.00347764,
4473.62,0.00347867,
4473.89,0.00347731,
4474.15,0.00347714,
4474.42,0.00347565,
4474.69,0.00347686,
4474.95,0.003475,
4475.23,0.00347569,
4475.51,0.0034763,
4475.79,0.00347511,
4476.06,0.00347627,
4476.32,0.00347645,
4476.56,0.00347624,
4476.84,0.00347709,
4477.11,0.00347695,
4477.4,0.00347772,
4477.69,0.00347787,
4477.96,0.00347879,
4478.23,0.00347829,
4478.52,0.00347843,
4478.79,0.00347907,
4479.06,0.00347832,
4479.32,0.00347973,
4479.59,0.00347898,
4479.85,0.00347967,
4480.11,0.00348044,
4480.37,0.00348008,
4480.63,0.00348116,
4480.91,0.00348145,
4481.19,0.00348119,
4481.45,0.00348156,
4481.71,0.0034816,
4482.01,0.00348147,
4482.29,0.00348235,
4482.57,0.0034819,
4482.82,0.00348239,
4483.1,0.00348275,
4483.37,0.00348346,
4483.64,0.00348217,
4483.9,0.00348321,
4484.16,0.00348286,
4484.42,0.00348258,
4484.68,0.0034833,
4484.94,0.00348328,
4485.21,0.00348294,
4485.48,0.00348249,
4485.75,0.00348361,
4486.02,0.00348282,
4486.3,0.00348341,
4486.57,0.00348317,
4486.81,0.00348315,
4487.09,0.003483,
4487.37,0.00348317,
4487.62,0.00348342,
4487.9,0.00348302,
4488.17,0.00348322,
4488.43,0.00348356,
4488.7,0.00348293,
4488.98,0.00348321,
4489.24,0.00348305,
4489.52,0.00348343,
4489.82,0.00348327,
4490.09,0.0034826,
4490.36,0.00348263,
4490.62,0.0034825,
4490.88,0.00348271,
4491.14,0.00348205,
4491.43,0.003482,
4491.7,0.00348034,
4491.96,0.00348084,
4492.24,0.00348174,
4492.51,0.00348162,
4492.78,0.00348054,
4493.04,0.00348057,
4493.31,0.00347984,
4493.59,0.00348005,
4493.87,0.00348067,
4494.14,0.00348054,
4494.41,0.00348197,
4494.67,0.0034806,
4494.94,0.00348139,
4495.2,0.00348035,
4495.47,0.00348097,
4495.74,0.00348062,
4496.01,0.00348132,
4496.28,0.00348065,
4496.54,0.00348102,
4496.8,0.00348082,
4497.06,0.00348099,
4497.32,0.00348018,
4497.58,0.00348169,
4497.86,0.00348209,
4498.14,0.00348145,
4498.41,0.00348304,
4498.68,0.00348284,
4498.94,0.00348354,
4499.21,0.00348274,
4499.48,0.00348359,
4499.74,0.00348391,
4500.01,0.00348464,
4500.29,0.00348452,
4500.55,0.0034854,
4500.82,0.00348378,
4501.09,0.0034844,
4501.37,0.00348374,
4501.64,0.0034837,
4501.91,0.00348326,
4502.16,0.00348359,
4502.44,0.00348272,
4502.71,0.00348399,
4502.97,0.00348284,
4503.23,0.00348363,
4503.51,0.00348265,
4503.78,0.00348287,
4504.04,0.00348242,
4504.32,0.00348278,
4504.59,0.00348283,
4504.86,0.00348347,
4505.12,0.00348298,
4505.39,0.00348316,
4505.65,0.00348291,
4505.91,0.003483,
4506.19,0.00348225,
4506.46,0.00348235,
4506.73,0.00348173,
4506.99,0.00348209,
4507.26,0.00348304,
4507.53,0.0034813,
4507.79,0.00348299,
4508.06,0.00348194,
4508.32,0.00348239,
4508.59,0.0034823,
4508.85,0.00348259,
4509.12,0.00348169,
4509.4,0.00348213,
4509.68,0.00348264,
4509.94,0.00348342,
4510.21,0.0034834,
4510.48,0.0034833,
4510.76,0.00348271,
4511.01,0.00348346,
4511.29,0.00348379,
4511.56,0.00348334,
4511.82,0.00348333,
4512.09,0.003483,
4512.36,0.00348246,
4512.61,0.00348303,
4512.89,0.00348217,
4513.15,0.00348292,
4513.42,0.00348216,
4513.66,0.00348129,
4513.93,0.00348052,
4514.19,0.0034806,
4514.48,0.00348081,
4514.74,0.00347971,
4515.01,0.0034812,
4515.28,0.00348042,
4515.56,0.00348142,
4515.83,0.00348086,
4516.1,0.00348012,
4516.36,0.00347918,
4516.62,0.00347864,
4516.88,0.0034798,
4517.14,0.00347899,
4517.4,0.00347982,
4517.66,0.00348031,
4517.92,0.00347879,
4518.19,0.00347921,
4518.47,0.00347895,
4518.73,0.00347981,
4519,0.00347959,
4519.27,0.00347922,
4519.55,0.00347913,
4519.81,0.00348,
4520.08,0.00347926,
4520.34,0.0034787,
4520.61,0.00347901,
4520.89,0.00347892,
4521.14,0.00347879,
4521.42,0.00347911,
4521.69,0.00347655,
4521.97,0.00347614,
4522.24,0.00347963,
4522.51,0.00348361,
4522.78,0.00348881,
4523.05,0.00349073,
4523.32,0.00349535,
4523.59,0.0034972,
4523.86,0.00349849,
4524.12,0.00349999,
4524.4,0.0035024,
4524.66,0.0035027,
4524.94,0.0035035,
4525.22,0.00350629,
4525.48,0.00350668,
4525.74,0.00350894,
4526.02,0.00350895,
4526.31,0.00350892,
4526.57,0.00350924,
4526.84,0.00351091,
4527.09,0.00351227,
4527.35,0.00351296,
4527.61,0.00351365,
4527.88,0.00351562,
4528.15,0.00351615,
4528.41,0.00351705,
4528.69,0.00351729,
4528.96,0.00351663,
4529.23,0.00351734,
4529.49,0.00351743,
4529.75,0.00351877,
4530.01,0.00351852,
4530.27,0.00351936,
4530.54,0.00351946,
4530.81,0.00352099,
4531.06,0.00352107,
4531.34,0.00352165,
4531.61,0.00352159,
4531.87,0.0035221,
4532.13,0.00352349,
4532.39,0.00352381,
4532.64,0.00352331,
4532.91,0.00352284,
4533.19,0.00352318,
4533.46,0.00352274,
4533.75,0.00352248,
4534.03,0.00352302,
4534.29,0.00352226,
4534.56,0.0035233,
4534.82,0.00352228,
4535.09,0.00352282,
4535.36,0.00352254,
4535.62,0.00352326,
4535.89,0.00352288,
4536.15,0.00352296,
4536.43,0.00352351,
4536.69,0.00352411,
4536.96,0.00352344,
4537.24,0.00352464,
4537.51,0.0035231,
4537.78,0.00352443,
4538.06,0.00352368,
4538.31,0.00352408,
4538.59,0.00352449,
4538.87,0.00352473,
4539.14,0.00352494,
4539.41,0.0035243,
4539.68,0.00352505,
4539.94,0.00352378,
4540.21,0.00352481,
4540.46,0.00352481,
4540.72,0.00352478,
4540.98,0.00352544,
4541.24,0.00352451,
4541.49,0.00352572,
4541.76,0.00352571,
4542.02,0.0035265,
4542.28,0.00352586,
4542.55,0.00352553,
4542.81,0.00352506,
4543.07,0.00352516,
4543.35,0.00352627,
4543.63,0.00352526,
4543.91,0.00352448,
4544.17,0.00352475,
4544.44,0.00352453,
4544.71,0.00352295,
4544.97,0.00355742,
4545.26,0.00356557,
4545.54,0.00356594,
4545.81,0.00356537,
4546.08,0.00356534,
4546.34,0.00356412,
4546.63,0.00356356,
4546.9,0.00356373,
4547.17,0.00356286,
4547.44,0.00356262,
4547.71,0.00356311,
4547.97,0.00356257,
4548.23,0.00356264,
4548.51,0.00356199,
4548.78,0.00356283,
4549.04,0.00356346,
4549.3,0.00356268,
4549.56,0.00356289,
4549.83,0.00356181,
4550.09,0.00356312,
4550.36,0.00356276,
4550.62,0.00356383,
4550.89,0.0035638,
4551.16,0.00356475,
4551.43,0.00356471,
4551.69,0.00356535,
4551.96,0.00356528,
4552.24,0.00356675,
4552.51,0.00356689,
4552.79,0.00356726,
4553.06,0.00356754,
4553.32,0.00356753,
4553.59,0.00356718,
4553.85,0.00356646,
4554.12,0.00356537,
4554.4,0.00356415,
4554.67,0.00356438,
4554.94,0.00356307,
4555.21,0.00356375,
4555.48,0.00356298,
4555.74,0.0035633,
4556.03,0.00356442,
4556.3,0.00356319,
4556.57,0.0035635,
4556.84,0.00356284,
4557.11,0.00356289,
4557.38,0.00356271,
4557.64,0.00356265,
4557.91,0.00356216,
4558.19,0.0035626,
4558.44,0.00356218,
4558.72,0.00356266,
4559,0.00356294,
4559.27,0.00356263,
4559.53,0.0035627,
4559.79,0.00356278,
4560.06,0.00356204,
4560.32,0.00356186,
4560.58,0.0035624,
4560.84,0.00356322,
4561.1,0.0035639,
4561.36,0.0035634,
4561.64,0.00356358,
4561.89,0.00356373,
4562.16,0.00356447,
4562.41,0.00356429,
4562.67,0.00356428,
4562.95,0.00356419,
4563.22,0.00356505,
4563.49,0.00356469,
4563.76,0.00356535,
4564.03,0.00356609,
4564.3,0.00356672,
4564.57,0.00356689,
4564.84,0.00356739,
4565.11,0.0035677,
4565.37,0.00356805,
4565.64,0.00356745,
4565.91,0.00356862,
4566.17,0.0035682,
4566.44,0.00356824,
4566.7,0.00356885,
4566.97,0.0035689,
4567.24,0.00356899,
4567.5,0.00356827,
4567.79,0.00356818,
4568.06,0.003569,
4568.32,0.00356906,
4568.59,0.00356961,
4568.86,0.00356891,
4569.13,0.00356882,
4569.39,0.00356867,
4569.66,0.00356915,
4569.94,0.00356916,
4570.22,0.00356937,
4570.49,0.0035695,
4570.75,0.00356924,
4571.03,0.00357005,
4571.29,0.00357004,
4571.56,0.00357005,
4571.82,0.00357016,
4572.09,0.00357024,
4572.37,0.0035692,
4572.64,0.00356902,
4572.91,0.00356894,
4573.17,0.00356924,
4573.44,0.00356834,
4573.71,0.00356899,
4573.99,0.00356986,
4574.26,0.00356949,
4574.52,0.00356887,
4574.79,0.00357038,
4575.07,0.00357048,
4575.34,0.00357034,
4575.62,0.00357124,
4575.89,0.00357027,
4576.16,0.00357121,
4576.42,0.00357014,
4576.7,0.00357153,
4576.95,0.00357078,
4577.22,0.00357151,
4577.51,0.00357058,
4577.78,0.00357054,
4578.06,0.00357058,
4578.31,0.00357076,
4578.57,0.00357119,
4578.85,0.00357105,
4579.12,0.00357101,
4579.39,0.00357146,
4579.65,0.00357025,
4579.93,0.00356987,
4580.2,0.00356967,
4580.47,0.00356852,
4580.74,0.00356902,
4581.01,0.00356842,
4581.28,0.00356823,
4581.54,0.00356758,
4581.81,0.00356873,
4582.09,0.00356797,
4582.36,0.00356762,
4582.64,0.00356747,
4582.9,0.00356755,
4583.17,0.00356785,
4583.44,0.00356805,
4583.7,0.00356767,
4583.97,0.00356784,
4584.24,0.00356733,
4584.51,0.00356891,
4584.77,0.00356888,
4585.03,0.00356818,
4585.3,0.00356884,
4585.56,0.00356804,
4585.82,0.00356768,
4586.08,0.00356681,
4586.34,0.00356734,
4586.61,0.00356766,
4586.87,0.00356827,
4587.13,0.00356814,
4587.41,0.0035684,
4587.68,0.00356834,
4587.94,0.00356809,
4588.21,0.0035688,
4588.47,0.00356891,
4588.75,0.00356983,
4589.02,0.00356935,
4589.31,0.00356852,
4589.59,0.0035685,
4589.85,0.00357555,
4590.12,0.00358165,
